AÑO,MES,CONCESION,ENTIDAD PRESTADORA,TIPO DE VEHICULO,UNIDAD DE MEDIDA,TOTAL,,,,,,
2022,9,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,267484,,,,,,
2022,9,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,154757,,,,,,
2022,9,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,267484,,,,,,
2022,9,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,591539,,,,,,
2022,10,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,283175,,,,,,
2022,10,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,161645,,,,,,
2022,10,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,283175,,,,,,
2022,10,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,626949,,,,,,
2022,11,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,259191,,,,,,
2022,11,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,157628,,,,,,
2022,11,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,259191,,,,,,
2022,11,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,613121,,,,,,
2022,12,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,295261,,,,,,
2022,12,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,155618,,,,,,
2022,12,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,295261,,,,,,
2022,12,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,604372,,,,,,
2023,1,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,299820,,,,,,
2023,1,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,147230,,,,,,
2023,1,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,299820,,,,,,
2023,1,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,559096,,,,,,
2023,2,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,287376,,,,,,
2023,2,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,145693,,,,,,
2023,2,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,287376,,,,,,
2023,2,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,545210,,,,,,
2023,3,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,217851,,,,,,
2023,3,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,121398,,,,,,
2023,3,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,217851,,,,,,
2023,3,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,453117,,,,,,
2023,4,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,174481,,,,,,
2023,4,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,98645,,,,,,
2023,4,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,174481,,,,,,
2023,4,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,372099,,,,,,
2023,5,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,259963,,,,,,
2023,5,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,141412,,,,,,
2023,5,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,259963,,,,,,
2023,5,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,525925,,,,,,
2023,6,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,261995,,,,,,
2023,6,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,141606,,,,,,
2023,6,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,261995,,,,,,
2023,6,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,528106,,,,,,
2023,7,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,301668,,,,,,
2023,7,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,147669,,,,,,
2023,7,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,301668,,,,,,
2023,7,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,551315,,,,,,
2023,8,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,299418,,,,,,
2023,8,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,151576,,,,,,
2023,8,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,299418,,,,,,
2023,8,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,565309,,,,,,
2023,9,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,269304,,,,,,
2023,9,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,148786,,,,,,
2023,9,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,269304,,,,,,
2023,9,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,557943,,,,,,
2023,10,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,272882,,,,,,
2023,10,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,160454,,,,,,
2023,10,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,272882,,,,,,
2023,10,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,622783,,,,,,
2023,11,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,261868,,,,,,
2023,11,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,158207,,,,,,
2023,11,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,261868,,,,,,
2023,11,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,619976,,,,,,
2023,12,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,314030,,,,,,
2023,12,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,144034,,,,,,
2023,12,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,314030,,,,,,
2023,12,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,539857,,,,,,
2024,1,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,316710,,,,,,
2024,1,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,143828,,,,,,
2024,1,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,316710,,,,,,
2024,1,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,533784,,,,,,
2024,2,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,284849,,,,,,
2024,2,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,135575,,,,,,
2024,2,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,284849,,,,,,
2024,2,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,500982,,,,,,
2024,3,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,280335,,,,,,
2024,3,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,136579,,,,,,
2024,3,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,280335,,,,,,
2024,3,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,505974,,,,,,
2024,4,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,235106,,,,,,
2024,4,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,132629,,,,,,
2024,4,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,235106,,,,,,
2024,4,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,492919,,,,,,
2024,5,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,257729,,,,,,
2024,5,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,140366,,,,,,
2024,5,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,257729,,,,,,
2024,5,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,524387,,,,,,
2024,6,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,258585,,,,,,
2024,6,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE VEHÍCULOS,140699,,,,,,
2024,6,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,258585,,,,,,
2024,6,EJE MULTIMODAL DEL AMAZONAS NORTE: TRAMO YURIMAGUAS - TARAPOTO - RIOJA - CORRAL QUEMADO - OLMOS - PIURA - PAITA,CONCESIONARIA IIRSA NORTE S.A.,PESADOS,NÚMERO DE EJES COBRABLES,532475,,,,,,
2019,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"18,938",,,,,,
2019,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"18,938",,,,,,
2019,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"3,733",,,,,,
2019,1,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"1,714",,,,,,
2019,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"16,997",,,,,,
2019,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"16,997",,,,,,
2019,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"3,323",,,,,,
2019,2,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE VEHÍCULOS,"1,447",,,,,,
2019,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE EJES COBRABLES,"17,451",,,,,,
2019,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,LIVIANOS,NÚMERO DE VEHÍCULOS,"17,451",,,,,,
2019,3,TRAMO VIAL - OVALO CHANCAY - HUARAL - ACOS,CONSORCIO CONCESIÓN CHANCAY - ACOS S.A.,PESADOS,NÚMERO DE EJES COBRABLES,"3,302",,,,,,
