ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jja24
2024,08,17881,1,0042,1,1,202408178811004211,1,1,1,1,2, ,2,55,1,1,26,10,1968,1, , , , , , , , , , , , , , , ,1345,8510,3,2, , ,5,9998,0,11,11,11,11,11,0,55, ,55,1, ,1,1,1,2,4,6500, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,6500, , , , , , , ,50,6500,6500,6550,1,341.513164478381
2024,08,2072301,1,0034,1,1,20240820723011003414,1,3,3,1,2, ,2,19,3,3,28,5,2005,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,3,0,9,0,0,0,0,0,9, ,9,1, ,2, ,2,2,2,50,15, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,217,65, , , , , , , ,282,282,282,1,891.294156674978
2024,08,29737,1,0042,1,1,202408297371004211,1,1,1,1,2, ,1,48,1,1,23,10,1975,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,1,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, , ,1800, , , , , , ,1800,1800,1800,1,791.282439369857
2024,08,29737,1,0042,1,1,202408297371004212,1,2,2,1,2, ,2,42,2,2,10,11,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,872.984327769599
2024,08,29737,1,0045,1,1,202408297371004511,1,1,1,1,2, ,2,61,1,1,23,3,1963,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,1,0,3,0,3,3,3,0,12, ,12,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,2,2,2,2,2,2,10,9,1, , ,450, , , , , , ,450,450,450,1,692.548760677395
2024,08,25290,1,0024,1,1,202408252901002411,1,1,1,1,2, ,2,82,1,2,4,4,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,1,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,730.313521532037
2024,08,25290,1,0024,1,1,202408252901002412,1,2,3,1,2, ,2,55,2,2,10,12,1968,1, , , , , , , , , , , , , , , ,2341,8521,3,5,1, ,4,150,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,5, ,2,2,2,2,2,2,10,7,1,3500, , , , , , , ,892,3500,3500,4392,1,730.313521532037
2024,08,25290,1,0024,1,1,202408252901002413,1,3,3,1,2, ,2,49,3,3,6,10,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,730.313521532037
2024,08,2965802,1,0029,1,1,20240829658021002911,1,1,1,1,2, ,1,45,1,2,5,11,1978,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,11,11,0,11,11,8,52, ,52,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,9,1, , ,840, , , , , , ,840,840,840,1,855.054826905789
2024,08,2965802,1,0029,1,1,20240829658021002912,1,2,2,1,2, ,2,37,2,2,4,3,1987,1, , , , , , , , , , , , , , , ,9112,8521,3,5,1, ,2,50,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,3,680, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1,1360, , , , , , , ,396,1360,1360,1756,1,943.341373614889
2024,08,2965802,1,0029,1,1,20240829658021002913,1,3,3,1,2, ,2,18,3,3,16,3,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,918.957147943209
2024,08,2965802,1,0030,1,1,20240829658021003011,1,1,1,1,2, ,1,58,1,2,28,1,1966,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,8,8,8,8,8,8,48,9,57,1, ,1,2,2,2,2,500, , , , , ,400, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,1,1,2165, , , , ,400, , , ,2565,2165,2565,1,855.054826905789
2024,08,2965802,1,0030,1,1,20240829658021003012,1,2,2,1,2, ,2,54,2,2,6,10,1969,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,4,10,10,10,10,10,10,10,70, ,70,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,9,1, , ,716,750, , , , , ,1466,1466,1466,1,748.363834734416
2024,08,2965802,1,0030,1,1,20240829658021003015,1,5,3,1,2, ,1,15,5,5,7,7,2009,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4711,4, ,3,2,1,4,0,1,1,1,1,1,0,5, , ,1, ,2, , , , , , , , , , , , ,2,4,1,1,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,827.732908795161
2024,08,47951,1,0017,1,1,202408479511001711,1,1,1,1,2, ,1,48,1,1,14,1,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,838.873371589034
2024,08,47951,1,0017,1,1,202408479511001712,1,2,2,1,2, ,2,46,2,2,3,9,1977,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,734.201449386272
2024,08,47951,1,0017,1,1,202408479511001715,1,3,3,1,2, ,2,18,3,3,11,11,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,1,12, ,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,901.566375375716
2024,08,22220,1,0082,1,1,202408222201008211,1,1,1,1,2, ,1,46,1,1,21,2,1978,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1680, , , , , , ,1680,1680,1680,1,1062.1405869589
2024,08,22220,1,0082,1,1,202408222201008212,1,2,2,1,2, ,2,45,2,2,6,5,1979,1, , , , , , , , , , , , , , , ,2611,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,1,2,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,50,3000,3000,3050,1,929.610099459981
2024,08,22232,1,0226,1,1,202408222321022611,1,1,1,1,2, ,1,33,1,1,31,7,1991,1, , , , , , , , , , , , , , , ,8322,4923,3,5,1, ,3,60,0,8,8,8,8,8,5,45, ,45,1, ,1,1,1,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , , ,1800,1800,1800,1,1256.20092430552
2024,08,4743002,1,0062,1,1,20240847430021006211,1,1,1,1,2, ,1,54,1,1,1,3,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,1,1,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,1012.21498879895
2024,08,4743002,1,0062,1,1,20240847430021006212,1,2,2,1,2, ,2,45,2,2,1,2,1979,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,2,2,13,5,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,885.914056920117
2024,08,4743002,1,0062,1,1,20240847430021006213,1,3,3,1,2, ,1,21,3,3,2,9,2002,1, , , , , , , , , , , , , , , ,5241,4630,3,5,1, ,5,1000,8,8,8,8,8,8,0,48, ,48,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , ,105,1025,1025,1130,1,979.871267479473
2024,08,4743002,1,0062,1,1,20240847430021006214,1,4,3,1,2, ,1,20,4,4,18,2,2004,1, , , , , , , , , , , , , , , ,4321,729,3,5,1, ,4,101,0,7,7,7,7,7,0,35, ,35,1, ,2, ,2,2,4,1300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,1,1,1300, , , , , , , ,133,1300,1300,1433,1,979.871267479473
2024,08,4743002,1,0062,1,1,20240847430021006215,1,5,3,1,2, ,2,17,5,5,10,7,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1, ,5223,4771,9, ,3,2,1,3,0,0,0,5,0,0,0,5, , ,1, ,1,1, , , , , , , , , , , ,1,5,1,1,13,5,4,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,2, , , , , , , , , , , , ,1,1087.86263750844
2024,08,1948402,1,0018,1,1,20240819484021001812,1,2,2,1,2, ,2,48,2,2,2,9,1975,1, , , , , , , , , , , , , , , ,5223,4630,4, ,2,1,1,4,0,3,3,3,3,3,3,18, ,18,1, ,1,2,2, , , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1, , , , , , , , , , , , ,1,828.616122931839
2024,08,1948402,1,0018,1,1,20240819484021001813,1,3,3,1,2, ,2,16,3,3,5,6,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1017.50335027806
2024,08,1798601,1,0020,1,1,20240517986011002012,1,2,2,1,2, ,2,67,2,2,8,9,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,1,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,433.61405618035
2024,08,17997,1,0074,1,1,202405179971007411,1,1,1,1,2, ,1,70,1,1,2,9,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,495.11977648568
2024,08,1824901,1,0008,1,1,20230818249011000811,1,1,1,1,2, ,1,57,1,1,16,10,1966,1, , , , , , , , , , , , , , , ,3314,1071,1, ,1, ,1,6,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , ,4000,250, , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,4000,250, , , , , ,4250,4250,4250,1,354.293201948246
2024,08,1824901,1,0008,1,1,20230818249011000815,1,5,3,1,2, ,1,18,5,5,30,4,2006,1, , , , , , , , , , , , , , , ,5230,1071,3,5,1, ,1,3,0,4,4,4,4,4,4,24, ,24,1, ,2, ,2,2,2,350, , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1516, , , , , , , , ,1516,1516,1516,1,342.972325735183
2024,08,1824901,1,0008,1,1,20230818249011000816,1,6,3,1,2, ,1,14,6,6,21,4,2010,1, , , , , , , , , , , , , , , ,5211,1071,4, ,1, ,1,4,0,3,3,3,3,3,3,18, ,18,1, ,2, ,2, , , , , , , , , , , , , , , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,342.972325735183
2024,08,18428,1,0084,1,1,202308184281008411,1,1,1,1,2, ,1,55,1,1,1,11,1968,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5,9998,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,4200,72, , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,6,5, ,2,2,2,2,2,2,10,7,1,4200,312, , , , , , ,67,4512,4512,4579,1,481.848533888876
2024,08,18428,1,0084,1,1,202308184281008412,1,2,7,1,2, ,1,50,2,2,18,10,1973,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5,4900,12,0,12,12,0,12,0,48, ,48,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,10,2, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,50,3000,3000,3050,1,481.848533888876
2024,08,18428,1,0084,2,1,202408184281008421,1,1,1,1,2, ,1,51,1,1,18,9,1972,1, , , , , , , , , , , , , , , ,8332,4923,2, ,3,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1, , ,3701, , , , , , ,3701,3701,3701,1,481.848533888876
2024,08,18428,1,0084,2,1,202408184281008422,1,2,2,1,2, ,2,36,2,2,9,4,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,531.600598616508
2024,08,18428,1,0084,2,1,202408184281008424,1,4,3,1,2, ,2,18,4,4,25,9,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,1,13,7,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,6,2, , , , , , , , , , , , ,1,517.859370545283
2024,08,18428,1,0085,1,1,202308184281008511,1,1,1,1,2, ,1,43,1,2,24,6,1981,1, , , , , , , , , , , , , , , ,7212,2511,3,5,1, ,1,15,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2,2,800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3464, , , , , , , ,134,3464,3464,3598,1,520.657765287182
2024,08,18428,1,0085,1,1,202308184281008512,1,2,2,1,2, ,2,39,2,2,13,8,1985,1, , , , , , , , , , , , , , , ,5142,9602,2, ,3,2,1,1,0,3,3,3,3,3,0,15, ,15,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,775, , , , , , ,775,775,775,1,531.600598616508
2024,08,18428,1,0085,1,1,202308184281008513,1,3,3,1,2, ,1,19,3,3,24,2,2005,1, , , , , , , , , , , , , , , ,7212,2511,3,5,1, ,1,15,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2,2,350, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1516, , , , , , , ,58,1516,1516,1574,1,466.451829759062
2024,08,18428,1,0085,1,1,202308184281008515,1,5,3,1,2, ,2,17,5,5,29,12,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,517.859370545283
2024,08,18428,1,0085,1,1,202308184281008516,1,6,3,1,2, ,2,14,6,6,17,6,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,517.859370545283
2024,08,18452,1,0076,1,1,202305184521007612,1,2,2,1,2, ,1,45,2,2,1,5,1979,1, , , , , , , , , , , , , , , ,8331,4921,2, ,3,2,1,1,10,10,10,10,0,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1397, , , , , , ,1397,1397,1397,1,568.259935590105
2024,08,18452,1,0077,1,1,202305184521007711,1,1,1,1,2, ,2,77,1,1,29,8,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,497.354287868373
2024,08,18452,1,0077,1,1,202305184521007713,1,3,7,1,2, ,2,63,3,3,18,12,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,497.354287868373
2024,08,18452,1,0077,1,1,202305184521007714,1,4,7,1,2, ,1,71,4,4,9,4,1953,1, , , , , , , , , , , , , , , ,7127,4322,2, ,3,2,1,1,3,0,0,0,0,0,0,3, ,15,2,15,1,1,1,1, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,260, , , , , , ,260,260,260,1,568.259935590105
2024,08,18452,1,0079,1,1,202305184521007913,1,3,3,1,2, ,1,30,3,3,20,4,1994,1, , , , , , , , , , , , , , , ,8332,4923,3,5,1, ,1,15,0,0,10,10,0,0,0,20, ,40,2,40,1,1,1,2,2,200,30, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,866,130, , , , , , , ,996,996,996,1,614.0289476004
2024,08,1785501,1,0127,1,1,20240517855011012711,1,1,1,1,2, ,1,33,1,1,22,5,1991,1, , , , , , , , , , , , , , , ,4110,5222,3,5,1, ,5,1050,11,11,0,0,0,0,11,33, ,44,2,44,2, ,2,2,4,4000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000, , , , , , , ,2266,4000,4000,6266,1,431.286831598202
2024,08,1785501,1,0127,3,1,20240817855011012731,1,1,1,1,2, ,1,34,1,1,28,8,1989,1, , , , , , , , , , , , , , , ,2212,8610,3,3, , ,5,9998,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,6000,60, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,7, ,2,2,2,2,2,2,1,1,1,6000,260, , , , , , ,1500,6260,6260,7760,1,431.286831598202
2024,08,1785501,1,0066,1,1,20240517855011006613,1,3,3,1,2, ,2,48,3,3,26,10,1975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,1,10,9,4, , , , , , , , , , , , ,1,349.335899935658
2024,08,1785501,1,0069,1,1,20240517855011006913,1,3,3,1,2, ,2,21,3,3,29,5,2003,1, , , , , , , , , , , , , , , ,4417,6910,3,5,2,1,1,6,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,3,450, , , , , , , , , , , , , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,900, , , , , , , , ,900,900,900,1,428.968781465734
2024,08,17806,1,0001,1,1,202308178061000112,1,2,2,1,2, ,2,46,2,2,12,11,1977,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,356.250858530406
2024,08,17806,1,0001,1,1,202308178061000115,1,5,3,1,2, ,2,26,5,5,15,9,1997,1, , , , , , , , , , , , , , , ,3221,8620,3,5,2,2,1,5,0,8,8,8,8,9,0,41, ,41,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , , ,1500,1500,1500,1,449.067898045637
2024,08,17806,1,0001,1,1,202308178061000116,1,6,4,1,2, ,1,27,6,6,21,7,1997,1, , , , , , , , , , , , , , , ,4321,5229,3,5,1, ,4,150,0,8,8,8,8,0,8,40, ,40,1, ,2, ,2,2,2,350, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1516, , , , , , , , ,1516,1516,1516,1,439.823974741838
2024,08,17806,1,0002,1,1,202308178061000211,1,1,1,1,2, ,1,45,1,1,24,4,1979,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,6,10,10,10,10,10,12,68, ,68,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1450, , , , , , ,1450,1450,1450,1,407.040001183192
2024,08,17806,1,0002,1,1,202308178061000213,1,3,3,1,2, ,1,19,3,3,12,8,2005,1, , , , , , , , , , , , , , , ,8183,1073,3,5,1, ,4,300,8,0,8,8,8,8,8,48, ,48,1, ,2, ,2,2,2,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1083, , , , , , , , ,1083,1083,1083,1,394.033684827642
