AÑO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jja24
2024,8,49617,1,361,1,1,2.02308E+17,1,2,3,1,2,,2,40,2,1,20,3,1984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,12,,2,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,757.8721445
2024,8,49617,1,364,1,1,2.02308E+17,1,2,2,1,2,,2,36,2,2,4,3,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,5,4,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,757.8721445
2024,8,49617,1,364,1,1,2.02308E+17,1,3,3,1,2,,1,19,3,3,14,1,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,664.9933229
2024,8,49617,1,365,1,1,2.02308E+17,1,1,1,1,2,,2,26,1,1,9,9,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,757.8721445
2024,8,49617,1,365,1,1,2.02308E+17,1,2,2,1,2,,1,31,2,2,16,12,1992,1,,,,,,,,,,,,,,,,9621,4923,2,,3,2,1,1,12,12,12,12,12,12,0,72,,72,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,5,1,,,1482,,,,,,,1482,1482,1482,1,742.2715816
2024,8,49617,1,365,1,1,2.02408E+17,1,5,6,1,2,,2,49,5,5,24,10,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,601.2289084
2024,8,49617,1,366,1,1,2.02308E+17,1,1,1,1,2,,2,40,1,2,26,1,1984,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,5223,4752,4,,2,1,1,2,14,14,14,14,14,14,14,98,,98,1,,2,,2,,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,,,,,,,1,757.8721445
2024,8,49617,1,366,1,1,2.02408E+17,1,2,2,1,2,,1,44,2,2,4,3,1980,1,,,,,,,,,,,,,,,,5212,4752,2,,2,1,1,2,14,14,14,14,14,14,14,98,,98,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,,,2625,100,,,,,,2725,2725,2725,1,742.2715816
2024,8,49617,1,366,1,1,2.02308E+17,1,3,3,1,2,,2,19,3,2,24,8,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,738.2820725
2024,8,21675,1,21,1,1,2.02311E+17,1,1,1,1,2,,1,71,1,1,28,6,1953,1,,,,,,,,,,,,,,,,1134,4923,3,5,1,,1,12,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,5000,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,5000,,,,,,,,1325,5000,5000,6325,1,979.1334583
2024,8,21675,1,22,1,1,2.02308E+17,1,1,1,1,2,,1,66,1,1,12,3,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,979.1334583
2024,8,21675,1,22,1,1,2.02308E+17,1,2,2,1,2,,2,61,2,2,13,7,1963,1,,,,,,,,,,,,,,,,4120,8413,3,2,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1800,,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1800,,,,,,,,50,1800,1800,1850,1,856.9603335
2024,8,21675,1,22,1,1,2.02308E+17,1,3,3,1,2,,2,27,3,3,19,9,1996,1,,,,,,,,,,,,,,,,3411,6910,7,5,1,,1,6,0,9,9,9,9,9,0,45,,45,1,,2,,2,2,3,525,,,,,,,,,,,,,,,2,3,1,4,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,6,,2,2,2,2,2,2,10,5,1,1050,,,,,,,,,1050,1050,1050,1,1080.231434
2024,8,21675,1,23,1,1,2.02308E+17,1,1,1,1,2,,1,66,1,1,4,6,1958,1,,,,,,,,,,,,,,,,2311,8530,3,2,,,5,9998,0,3,2,0,0,0,0,5,,17,2,17,2,,2,2,4,3200,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,3200,,,,,,,,,3200,3200,3200,1,979.1334583
2024,8,21675,1,23,1,1,2.02308E+17,1,2,2,1,2,,2,60,2,1,1,8,1964,1,,,,,,,,,,,,,,,,2330,8521,3,2,,,5,9998,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,4,2500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,2500,,,,,,,,50,2500,2500,2550,1,856.9603335
2024,8,21675,1,23,1,1,2.02308E+17,1,3,3,1,2,,2,26,3,1,29,12,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1080.231434
2024,8,21675,1,23,1,1,2.02308E+17,1,4,3,1,2,,1,22,4,1,23,12,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,947.8468048
2024,8,21675,1,25,1,1,2.02308E+17,1,1,1,1,2,,1,63,1,1,2,12,1960,1,,,,,,,,,,,,,,,,2411,6920,2,,2,2,1,1,0,10,10,10,10,10,5,55,,55,1,,2,,2,2,,,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,11,5,,2,2,2,2,2,2,10,7,1,,,4000,,,,,,,4000,4000,4000,1,979.1334583
2024,8,21675,1,25,1,1,2.02308E+17,1,2,2,1,2,,2,55,2,2,20,2,1969,1,,,,,,,,,,,,,,,,2311,8530,3,2,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,2300,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,2300,,,,,,,,50,2300,2300,2350,1,856.9603335
2024,8,21675,1,25,1,1,2.02308E+17,1,7,6,1,2,,2,87,7,7,9,9,1936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,4,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,856.9603335
2024,8,2627701,1,11,1,1,2.02405E+19,1,1,1,1,2,,1,61,1,1,29,3,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,886.3335759
2024,8,2627701,1,12,1,1,2.02408E+19,1,1,1,1,2,,2,45,1,1,23,3,1979,1,,,,,,,,,,,,,,,,2512,6201,3,5,1,,2,50,6,8,8,8,8,8,0,46,,46,1,,2,,2,2,4,7000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,7000,,,,,,,,1084,7000,7000,8084,1,775.739722
2024,8,2627701,1,12,1,1,2.02408E+19,1,2,2,1,2,,1,48,2,1,31,3,1976,1,,,,,,,,,,,,,,,,2512,6201,3,5,1,,4,200,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,7000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,7000,,,,,,,,1001,7000,7000,8001,1,886.3335759
2024,8,2627701,1,9,1,1,2.02408E+19,1,1,1,1,2,,1,50,1,2,99,99,1974,1,,,,,,,,,,,,,,,,2631,4661,3,5,1,,4,300,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,6000,,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,6,1,6000,,,,,,,,834,6000,6000,6834,1,886.3335759
2024,8,2627701,1,9,1,1,2.02408E+19,1,2,2,1,2,,2,50,2,2,14,6,1974,1,,,,,,,,,,,,,,,,2431,7310,3,5,1,,2,40,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,5000,,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,6,1,5000,,,,,,,,834,5000,5000,5834,1,775.739722
2024,8,26372,1,66,1,1,2.02408E+17,1,1,1,1,2,,2,73,1,1,19,2,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,751.6436568
2024,8,26372,1,67,1,1,2.02305E+17,1,1,1,1,2,,1,61,1,1,21,8,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,6,,,1,2,2,,1,2,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,858.802239
2024,8,26372,1,67,1,1,2.02305E+17,1,2,7,1,2,,2,53,2,2,25,5,1971,1,,,,,,,,,,,,,,,,4110,5811,3,5,1,,4,400,0,9,10,10,9,10,0,48,,48,1,,2,,2,2,4,9500,,,,,,,,,,,,,,,1,3,1,1,2,,1,2,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,9500,,,,,,,,2793,9500,9500,12293,1,751.6436568
2024,8,26372,1,70,1,1,2.02305E+17,1,1,1,1,2,,1,67,1,1,4,3,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,13,5,1,1,2,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,3,,2,2,2,2,2,2,10,5,2,,,,,,,,,,,,,1,858.802239
2024,8,26372,1,70,1,1,2.02305E+17,1,2,3,1,2,,2,36,2,2,24,6,1988,1,,,,,,,,,,,,,,,,7352,1410,2,,3,2,1,1,0,2,6,4,8,2,10,32,,50,2,50,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,8,1,,2,2,2,2,2,2,10,5,1,,,2900,,,,,,,2900,2900,2900,1,947.4757154
2024,8,26372,1,70,1,1,2.02305E+17,1,3,3,1,2,,1,29,3,3,25,11,1994,1,,,,,,,,,,,,,,,,4312,6492,3,5,1,,5,9998,0,7,7,7,7,7,0,35,,35,1,,2,,2,2,4,2800,,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,1,,2,2,2,2,2,2,10,5,1,2800,,,,,,,,932,2800,2800,3732,1,927.9722219
2024,8,2180301,1,122,1,1,2.02405E+19,1,1,1,1,2,,1,26,1,2,30,4,1998,2,1,,,,,,,,,,,,,,,7129,4520,3,5,3,2,1,2,0,0,0,0,0,0,0,0,,55,2,55,2,,2,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1299,,,,,,,,,1299,1299,1299,1,948.3047858
2024,8,2180301,1,122,1,1,2.02405E+19,1,2,2,1,2,,2,23,2,2,19,9,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,943.2079039
2024,8,2180301,1,43,1,1,2.02405E+19,1,1,1,1,2,,2,46,1,2,3,3,1978,1,,,,,,,,,,,,,,,,8153,1410,3,5,3,2,1,2,0,11,11,11,11,11,7,62,,62,1,,2,,2,2,2,350,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,4,2,2,2,2,2,2,1,1,1,1516,,,,,,,,,1516,1516,1516,1,768.1127303
2024,8,2180301,1,43,1,1,2.02405E+19,1,2,3,1,2,,2,24,2,2,1,7,2000,1,,,,,,,,,,,,,,,,7352,1410,2,,3,2,1,1,0,9,9,9,9,9,0,45,,45,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,1,1,,,700,,,,,,,700,700,700,1,943.2079039
2024,8,2180301,1,43,1,1,2.02405E+19,1,3,3,1,2,,1,18,3,3,20,2,2006,1,,,,,,,,,,,,,,,,5141,9602,3,5,3,2,1,3,10,10,0,10,10,10,10,60,,60,1,,2,,2,2,2,400,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1732,,,,,,,,,1732,1732,1732,1,849.576309
2024,8,2180301,1,43,1,1,2.02405E+19,1,4,3,1,2,,1,15,4,4,1,9,2008,1,,,,,,,,,,,,,,,,7354,1410,3,5,3,2,1,3,0,0,3,0,0,0,0,3,,3,1,,2,,2,2,2,45,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,195,,,,,,,,,195,195,195,1,849.576309
2024,8,2180301,1,43,1,1,2.02405E+19,1,5,3,1,2,,1,14,5,5,26,10,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,849.576309
2024,8,2180301,1,45,1,1,2.02405E+19,1,1,1,1,2,,2,54,1,1,24,2,1970,1,,,,,,,,,,,,,,,,5329,8610,3,2,,,5,9998,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,4,2000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,1,1,1,2000,,,,,,,,83,2000,2000,2083,1,768.1127303
2024,8,2180301,1,45,1,1,2.02405E+19,1,2,2,1,2,,1,58,2,2,15,9,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,1,7,4,,,,,,,,,,,,,1,877.619237
2024,8,2180301,1,45,1,1,2.02405E+19,1,3,3,1,2,,1,32,3,2,2,1,1992,1,,,,,,,,,,,,,,,,3112,4210,3,5,1,,3,100,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,4,3000,,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,1,3000,,,,,,,,750,3000,3000,3750,1,948.3047858
2024,8,2180301,1,47,1,1,2.02405E+19,1,1,1,1,2,,1,63,1,1,4,11,1960,1,,,,,,,,,,,,,,,,9612,3811,2,,3,2,1,1,5,5,5,5,5,5,5,35,,35,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,5,2,,2,2,2,2,2,2,1,7,1,,,217,,,,,,,217,217,217,1,877.619237
2024,8,2180301,1,47,1,1,2.02405E+19,1,2,3,1,2,,2,17,2,2,27,9,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,13,8,3,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,943.2079039
2024,8,2180301,1,47,1,1,2.02405E+19,1,3,3,1,2,,2,15,3,3,31,7,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,943.2079039
2024,8,21877,1,102,1,1,2.02405E+17,1,1,1,1,2,,2,38,1,1,23,9,1985,1,,,,,,,,,,,,,,,,9122,4520,2,,2,1,1,1,0,0,0,0,0,0,7,7,,7,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,5,3,,2,2,2,2,2,2,1,7,1,,,520,,,,,,,520,520,520,1,927.7853636
2024,8,21877,1,102,1,1,2.02405E+17,1,2,3,1,2,,1,19,2,1,7,1,2005,1,,,,,,,,,,,,,,,,7129,4520,3,5,3,2,1,8,0,9,9,9,9,9,9,54,,54,1,,2,,2,2,2,300,48,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1299,208,,,,,,,,1507,1507,1507,1,814.0833205
2024,8,21877,1,98,1,1,2.02405E+17,1,1,1,1,2,,1,64,1,1,4,6,1960,1,,,,,,,,,,,,,,,,5223,4630,3,5,3,2,1,2,6,6,6,6,6,6,6,42,,42,1,,1,1,1,2,2,300,18,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,6,1,1299,78,,,,,,,,1377,1377,1377,1,840.9546912
2024,8,21877,1,98,1,1,2.02405E+17,1,2,2,1,2,,2,62,2,2,23,4,1962,1,,,,,,,,,,,,,,,,9411,5610,1,,3,2,1,2,0,7,7,7,7,7,7,42,,42,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,7,1,,,4600,900,,,,,,5500,5500,5500,1,736.0230686
2024,8,21877,1,98,1,1,2.02405E+17,1,3,3,1,2,,2,38,3,1,29,7,1986,1,,,,,,,,,,,,,,,,5223,4630,3,5,3,2,1,3,0,8,0,8,0,8,0,24,,24,1,,1,2,2,2,2,300,9,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,1299,39,,,,,,,,1338,1338,1338,1,927.7853636
2024,8,21877,1,98,2,1,2.02405E+17,1,1,1,1,2,,2,41,1,3,14,5,1983,1,,,,,,,,,,,,,,,,5223,4630,3,5,3,2,1,2,0,6,6,6,6,6,6,36,,36,1,,2,,2,1,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,1299,,,,,,,,,1299,1299,1299,1,927.7853636
2024,8,21877,1,98,2,1,2.02405E+17,1,2,3,1,2,,1,21,2,2,5,5,2003,1,,,,,,,,,,,,,,,,5243,4791,3,5,3,2,1,2,5,5,5,5,5,5,5,35,,35,1,,1,1,1,1,2,400,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1732,,,,,,,,,1732,1732,1732,1,814.0833205
2024,8,21877,1,98,2,1,2.02405E+17,1,3,3,1,2,,2,18,3,3,1,6,2006,1,,,,,,,,,,,,,,,,5131,5610,3,5,3,2,1,3,0,7,7,7,7,7,0,35,,35,1,,2,,2,1,2,200,40,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,866,173,,,,,,,,1039,1039,1039,1,903.8032419
2024,8,21877,1,98,3,1,2.02405E+17,1,1,1,1,2,,2,40,1,1,30,4,1984,1,,,,,,,,,,,,,,,,9122,4520,2,,3,2,1,1,8,8,8,8,8,8,8,56,,56,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1360,,,,,,,1360,1360,1360,1,927.7853636
2024,8,21877,1,98,3,1,2.02405E+17,1,2,3,1,2,,1,20,2,2,12,9,2003,1,,,,,,,,,,,,,,,,5211,4630,3,5,3,2,1,3,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,2,450,110,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1949,477,,,,,,,,2426,2426,2426,1,814.0833205
2024,8,21877,1,98,3,1,2.02405E+17,1,3,3,1,2,,2,16,3,3,1,8,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,903.8032419
2024,8,21877,1,98,4,1,2.02405E+17,1,1,1,1,2,,2,36,1,1,20,7,1988,1,,,,,,,,,,,,,,,,9412,5610,3,5,3,2,1,3,7,7,7,0,7,7,7,42,,42,1,,2,,2,2,2,180,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,779,,,,,,,,,779,779,779,1,927.7853636
2024,8,21877,1,98,4,1,2.02405E+17,1,2,3,1,2,,1,17,2,2,16,11,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,814.0833205
2024,8,21877,1,99,1,1,2.02405E+17,1,1,1,1,2,,1,41,1,1,19,6,1983,1,,,,,,,,,,,,,,,,9535,4782,2,,3,2,1,1,6,6,6,6,6,0,6,36,,36,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,,,631,87,,,,,,718,718,718,1,908.6871899
2024,8,21877,1,99,1,1,2.02405E+17,1,5,6,1,2,,2,65,5,1,5,10,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,736.0230686
2024,8,2202202,1,70,1,1,2.02405E+19,1,1,1,1,2,,1,47,1,3,17,5,1977,1,,,,,,,,,,,,,,,,3144,4661,3,5,1,,5,2000,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,2500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2500,,,,,,,,687,2500,2500,3187,1,991.6276338
